ticker,sector,full_date,open,high,low,close,volume,daily_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,bb_upper,bb_lower,volatility_20d
AAPL,Technology,2019-02-14,39.91,40.99,39.46,40.23,48152940,-0.0061758893280632,41.087,,,40.54431458798168,40.84957738994122,43.11827956989247,-0.305262801959536,-0.1862555909288297,43.37120756730345,38.80279243269656,0.0195640483627262
AAPL,Technology,2019-02-15,41.84,42.17,41.4,41.86,54691219,0.0405170270942083,41.078,,,40.746727728292186,40.92442350920483,52.36768802228411,-0.1776957809126429,-0.1845436289255924,43.347770217908696,38.80822978209131,0.0217635731899066
AAPL,Technology,2019-02-18,42.75,43.2,42.01,42.41,84862112,0.0131390348781652,41.1135,,,41.00261577009339,41.03446621222669,54.48092280390416,-0.0318504421332974,-0.1540049915671334,43.44558535548405,38.78141464451596,0.021865202148907
AAPL,Technology,2019-02-19,43.12,43.62,42.92,42.99,41011382,0.0136760198066494,41.1525,,,41.30836719007903,41.17932056687656,57.58354755784063,0.1290466232024627,-0.0973946686132141,43.58569045482956,38.71930954517043,0.0219063860904018
AAPL,Technology,2019-02-20,42.11,42.98,41.81,42.61,16020955,-0.0088392649453361,41.169,,,41.50861839160533,41.285296821182,51.50136487716104,0.2233215704233302,-0.0332514208059053,43.63858679688899,38.69941320311101,0.0220188939847956
AAPL,Technology,2019-02-21,40.91,41.5,40.31,41.35,26329750,-0.0295705233513259,41.132,,,41.48421556212759,41.2900896492426,42.19298245614035,0.1941259128849921,0.0122240459322741,43.56539572138239,38.69860427861761,0.0230167516435804
AAPL,Technology,2019-02-22,40.89,41.57,40.61,41.52,12636251,0.004111245465538,41.1325,,,41.48972086026181,41.30712004559499,52.64270613107822,0.1826008146668201,0.0462993996791833,43.56622683672377,38.69877316327623,0.022825836192653
AAPL,Technology,2019-02-25,42.36,42.71,41.52,41.64,17316406,0.0028901734104045,41.147,,,41.51284072791384,41.33177781999536,62.3471882640587,0.1810629079184806,0.0732521013270428,43.58962240441013,38.70437759558987,0.0228116656166565
AAPL,Technology,2019-02-26,40.14,40.88,39.67,40.73,41154676,-0.021853986551393,41.1135,,,41.39240369285017,41.28720168518089,56.66666666666664,0.1052020076692841,0.079642082595491,43.55988745478867,38.66711254521133,0.0233555615251958
AAPL,Technology,2019-02-27,40.2,40.34,40.05,40.24,9790940,-0.0120304443898844,41.0645,,,41.21511081702708,41.209631189982304,55.37459283387623,0.005479627044771,0.064809591485347,43.54097861201939,38.5880213879806,0.0234840368275698
AAPL,Technology,2019-02-28,40.93,41.14,39.92,40.22,87535904,-0.0004970178926442,40.9615,,,41.06201684517676,41.13632517590954,54.26356589147284,-0.0743083307327836,0.0369860070417209,43.396121120421,38.526878879579,0.02263418418005
AAPL,Technology,2019-03-01,39.96,40.55,39.44,39.55,11222465,-0.0166583789159622,40.7825,,,40.82939886899572,41.01881960732365,49.47368421052632,-0.1894207383279322,-0.0082953420322097,43.06765460723063,38.49734539276937,0.0222120181892013
AAPL,Technology,2019-03-04,40.02,40.41,39.41,39.51,57599067,-0.0010113780025283,40.707,,,40.62641442761176,40.90705519196634,38.656527249683165,-0.2806407643545796,-0.0627644264966836,43.05794695366514,38.356053046334864,0.0195458792355809
AAPL,Technology,2019-03-05,39.45,40.03,39.27,39.62,43653716,0.0027841052898001,40.707,,,40.471581438748416,40.81171777033921,44.01114206128134,-0.3401363315907915,-0.1182388075155052,43.05794695366514,38.356053046334864,0.0180037604857693
AAPL,Technology,2019-03-06,39.98,40.54,39.6,39.69,33929885,0.0017667844522968,40.715,,,40.35133814047943,40.728627565128896,46.14285714285715,-0.3772894246494687,-0.1700489309422979,43.05011861526742,38.37988138473257,0.0179977872078119
AAPL,Technology,2019-03-07,40.49,41.13,39.25,39.35,22208130,-0.0085663895187704,40.72,,,40.1972861188672,40.62650700474898,28.02101576182139,-0.4292208858817758,-0.2218833219301935,43.04230375636826,38.397696243631735,0.0180330673884424
AAPL,Technology,2019-03-08,39.83,40.08,39.82,39.83,11994504,0.0121982210927571,40.739,,,40.1407805621184,40.56750648587869,27.127659574468098,-0.4267259237602872,-0.2628518422962123,43.02346377446484,38.45453622553516,0.0182020341887153
AAPL,Technology,2019-03-11,40.72,40.88,40.45,40.54,18430625,0.0178257594777806,40.7835,41.0858,,40.20219893717711,40.56546896840619,28.76949740034658,-0.3632700312290851,-0.2829354800827868,43.012649235872175,38.55435076412782,0.018585047577891
AAPL,Technology,2019-03-12,40.72,41.36,40.3,40.83,88043036,0.0071534287123828,40.760000000000005,41.0964,,40.29878371607293,40.58506385963536,34.33098591549293,-0.2862801435624291,-0.2836044127787153,42.976094240823386,38.543905759176624,0.0160762780438824
AAPL,Technology,2019-03-13,40.25,40.43,39.97,40.24,68438752,-0.014450159196669,40.748000000000005,41.0818,,40.28974006744633,40.55950357373645,38.92215568862274,-0.2697635062901184,-0.2808362314809959,42.97305919495475,38.52294080504526,0.0157755412234776
AAPL,Technology,2019-03-14,41.0,41.55,40.76,40.84,57461556,0.014910536779324,40.7785,41.0732,,40.37439544168536,40.58028108679301,43.75,-0.2058856451076494,-0.2658461142063266,42.99034633519744,38.56665366480256,0.0160558407406324
AAPL,Technology,2019-03-15,41.04,41.19,40.43,40.49,5129231,-0.0085700293829579,40.71,41.077,,40.39218075834915,40.57359359888242,39.8589065255732,-0.1814128405332695,-0.2489594594717152,42.86494535283015,38.555054647169854,0.013169394686745
AAPL,Technology,2019-03-18,40.88,41.41,40.68,41.21,13242190,0.017782168436651,40.65,41.0804,,40.517999103218514,40.62073481378002,54.37956204379566,-0.1027357105615038,-0.2197147096896729,42.66812836689424,38.63187163310576,0.0134797864729284
AAPL,Technology,2019-03-19,39.89,40.81,39.78,40.42,84783147,-0.0191701043436058,40.5215,41.0604,,40.50292231810798,40.605865568314826,51.55709342560553,-0.1029432502068488,-0.1963604177931081,42.21315474889936,38.82984525110065,0.0135537657780225
AAPL,Technology,2019-03-20,41.19,41.36,40.97,41.17,42137106,0.0185551707075704,40.4495,41.063,,40.60554965378367,40.647653303995206,57.29646697388636,-0.042103650211537,-0.1655090642767939,41.86728886409717,39.03171113590283,0.0142954381582879
AAPL,Technology,2019-03-21,41.29,41.73,40.81,41.19,26363161,0.0004857906242408,40.4415,41.056,,40.6954650916631,40.687827133328895,63.993174061433486,0.0076379583342074,-0.1308796597545936,41.83956294565017,39.04343705434982,0.0126924499862799
AAPL,Technology,2019-03-22,40.82,41.08,40.02,40.27,55525649,-0.0223355183296914,40.379000000000005,41.0242,,40.63000892371493,40.65687697530453,55.637982195845744,-0.0268680515896022,-0.1100773381215954,41.68262894300974,39.07537105699027,0.0135756524836276
AAPL,Technology,2019-03-25,40.35,40.89,39.84,40.07,3256213,-0.0049664762850758,40.3005,40.982800000000005,,40.543853704681865,40.61340460676345,53.29428989751101,-0.0695509020815876,-0.1019720509135938,41.466193378479794,39.134806621520205,0.0135574306942504
AAPL,Technology,2019-03-26,39.93,40.24,39.87,40.15,38289362,0.0019965061142999,40.2715,40.9418,,40.4832608270385,40.57907833959579,53.36257309941523,-0.0958175125572893,-0.1007411432423329,41.42094883817376,39.12205116182624,0.0127271543727755
AAPL,Technology,2019-03-27,40.62,41.05,40.02,40.39,17068929,0.0059775840597759,40.279,40.896,,40.46891300749412,40.56507253666277,57.715133531157285,-0.0961595291686521,-0.0998248204275967,41.42954037647306,39.12845962352693,0.0125141179499864
AAPL,Technology,2019-03-28,40.12,40.87,39.38,39.69,26532148,-0.0173310225303293,40.2525,40.8472,,40.34908023711041,40.50025234876182,48.994252873563205,-0.1511721116514124,-0.1100942786723599,41.432792113709255,39.07220788629074,0.0131192495689545
AAPL,Technology,2019-03-29,39.02,39.4,38.85,38.9,52050848,-0.019904257999496,40.22,40.7844,,40.12614481601649,40.381715137742425,38.35227272727271,-0.2555703217259335,-0.1391894872830746,41.512227778520106,38.92777222147989,0.0133467081932291
AAPL,Technology,2019-04-01,38.98,39.38,38.9,39.09,64962728,0.0048843187660669,40.199,40.7322,,39.96673792124472,40.286032534946685,37.46397694524499,-0.3192946137019632,-0.1752105125668523,41.552030127645295,38.8459698723547,0.0134054583760063
AAPL,Technology,2019-04-02,39.04,39.56,38.57,38.78,70640350,-0.0079304169864415,40.157,40.6636,,39.78416285643784,40.17447456939507,39.03903903903903,-0.3903117129572351,-0.2182307526449289,41.63232833098622,38.681671669013774,0.0134833336255612
AAPL,Technology,2019-04-03,38.88,39.1,38.75,38.99,33489014,0.0054151624548737,40.122,40.5978,,39.66198395544741,40.08673571240284,35.247208931419465,-0.4247517569554375,-0.2595349535070306,41.67513740199435,38.56886259800565,0.0135470434074086
AAPL,Technology,2019-04-04,38.91,39.7,38.65,39.59,43050141,0.0153885611695305,40.134,40.5478,,39.65090950076319,40.04994047444708,43.09815950920247,-0.3990309736838853,-0.2874341575424016,41.6655819135439,38.6024180864561,0.0138793318637254
AAPL,Technology,2019-04-05,38.91,38.96,38.11,38.42,78875674,-0.0295529174033847,40.0635,40.486,,39.46153880833808,39.92920414300655,29.985652797704475,-0.4676653346684674,-0.3234803929676147,41.77342489832004,38.35357510167996,0.0150971391786587
AAPL,Technology,2019-04-08,38.18,38.9,37.89,38.64,65492305,0.0057261842790212,39.9685,40.4318,,39.33514822243991,39.83370753982088,36.09375000000001,-0.4985593173809661,-0.3584961778502851,41.77533235467345,38.16166764532655,0.0145046636704604
AAPL,Technology,2019-04-09,39.47,39.83,38.82,39.58,52452068,0.024327122153209,39.906,40.3954,,39.37281772667992,39.81491438872304,37.93626707132016,-0.4420966620431201,-0.3752162746888521,41.67340547279429,38.1385945272057,0.0155632814176316
AAPL,Technology,2019-04-10,39.29,39.78,39.25,39.4,84259229,-0.0045477513895907,39.864,40.359,,39.376999614883005,39.78417998955837,36.74074074074077,-0.407180374675363,-0.3816090946861543,41.63789728534304,38.09010271465695,0.0152825183983236
AAPL,Technology,2019-04-11,38.72,38.87,38.53,38.83,77919949,-0.0144670050761421,39.7635,40.29,,39.29284582797793,39.71349999033182,38.74999999999999,-0.4206541623538911,-0.3894181082197017,41.5323208977794,37.9946791022206,0.0150891489149548
AAPL,Technology,2019-04-12,39.33,39.51,39.0,39.43,52104647,0.015451970126191,39.7105,40.216,,39.31394646982748,39.69249999104798,45.294117647058826,-0.3785535212205033,-0.3872451908198621,41.4509594069867,37.970040593013294,0.0155229978654744
AAPL,Technology,2019-04-15,39.13,39.72,38.74,39.65,79509229,0.0055795079888409,39.6325,40.1886,,39.36564701293094,39.68935184356295,46.39769452449568,-0.3237048306320034,-0.3745371187822903,41.22340672590394,38.04159327409606,0.0149670467541175
AAPL,Technology,2019-04-16,40.58,40.71,40.05,40.37,62682759,0.0181588902900378,39.63,40.2036,,39.52016285709541,39.73977022552125,49.86522911051211,-0.2196073684258337,-0.343551168710999,41.215845283487,38.04415471651299,0.015017113387772
AAPL,Technology,2019-04-17,40.17,40.42,39.58,40.15,16490654,-0.0054495912806539,39.579,40.216,,39.61706087908073,39.77015761622338,53.314121037463984,-0.153096737142647,-0.3054602823973286,41.01482582142605,38.14317417857396,0.0144067605682115
AAPL,Technology,2019-04-18,39.1,39.35,38.54,39.07,47451676,-0.0268991282689912,39.473,40.2124,,39.53289766691447,39.71829408909572,51.175656984785626,-0.185396422181256,-0.2814475103541141,40.70687451379367,38.239125486206326,0.0155023422581218
AAPL,Technology,2019-04-19,39.44,39.87,38.94,39.03,82158081,-0.0010238034297415,39.411,40.204,,39.45552879508147,39.66730934175529,49.57627118644066,-0.2117805466738218,-0.2675141176180557,40.60005358207808,38.22194641792191,0.0147847198793959
AAPL,Technology,2019-04-22,39.15,39.17,38.65,38.74,2121619,-0.0074301819113502,39.3445,40.1858,,39.345447441992015,39.59861976088453,49.71671388101983,-0.253172318892517,-0.264645757872948,40.52711930520887,38.16188069479112,0.0148256948679072
AAPL,Technology,2019-04-23,39.86,39.9,38.68,39.35,55455506,0.0157459989674755,39.3045,40.1468,,39.3461478355317,39.5802034823005,52.41286863270777,-0.2340556467687946,-0.2585277356521173,40.42488480231716,38.18411519768285,0.0153111781882352
AAPL,Technology,2019-04-24,40.23,40.45,39.3,39.53,71545167,0.004574332909784,39.2615,40.1278,,39.374432783911445,39.57648470583379,49.57386363636361,-0.2020519219223473,-0.2472325729061633,40.266545691551066,38.25645430844893,0.0152812179272513
AAPL,Technology,2019-04-25,38.54,38.74,38.04,38.37,89608720,-0.0293448014166456,39.1955,40.0906,,39.21990466330968,39.48711546836462,49.644381223328566,-0.2672108050549369,-0.251228219335918,40.25400888169711,38.13699111830288,0.0161687904141782
AAPL,Technology,2019-04-26,37.01,37.8,36.82,37.55,42696493,-0.0213708626531143,39.128,40.0044,,38.962996253569735,39.343625433670944,42.857142857142826,-0.3806291801012094,-0.2771084114889763,40.41365527015772,37.84234472984228,0.0162594142324425
AAPL,Technology,2019-04-29,38.3,38.93,37.93,38.21,31088664,0.0175765645805594,39.084,39.9204,,38.84715067609746,39.25965317932494,40.68027210884356,-0.4125025032274791,-0.3041872298366769,40.43376645153312,37.73423354846688,0.0167671550255839
AAPL,Technology,2019-04-30,38.76,38.89,38.57,38.75,12699350,0.0141324260664748,39.0825,39.8356,,38.83220441823632,39.22190109196754,45.78469520103763,-0.3896966737312226,-0.321289118615586,40.43375477748806,37.73124522251193,0.0170114399101842
AAPL,Technology,2019-05-01,38.35,38.42,37.98,38.32,85591557,-0.0110967741935483,39.049,39.7498,,38.75340373850765,39.15509360367365,46.6314398943197,-0.4016898651659986,-0.3373692679256685,40.44247199847232,37.655528001527685,0.0171400759597205
AAPL,Technology,2019-05-02,38.14,38.49,37.91,38.35,69331719,0.0007828810020877,38.987,39.6898,,38.69134162489109,39.09545704043857,42.28571428571429,-0.40411541554748,-0.3507184974500308,40.3894354755774,37.5845645244226,0.0167234335772101
AAPL,Technology,2019-05-03,38.4,39.16,38.25,38.71,16093644,0.009387222946545,39.0015,39.6336,,38.69421214413861,39.06690466707275,43.41736694677873,-0.3726925229341375,-0.3551133025468522,40.385122628807245,37.61787737119276,0.0155023604155616
AAPL,Technology,2019-05-06,39.4,39.74,38.9,39.09,10005032,0.0098165848617928,39.024,39.5826,,38.7551025835019,39.068615432474765,40.5882352941177,-0.3135128489728629,-0.3467932118320543,40.397468908314046,37.65053109168596,0.0156017306414169
AAPL,Technology,2019-05-07,40.16,40.62,39.52,39.79,36863438,0.0179073931951905,39.0345,39.5638,,38.914317570655456,39.12205132636552,47.52747252747253,-0.2077337557100662,-0.3189813206076567,40.42891706363933,37.64008293636067,0.0151494257833648
AAPL,Technology,2019-05-08,39.6,40.31,39.11,40.02,53099325,0.0057803468208093,39.0655,39.5594,,39.08442255978539,39.18856604293104,57.38724727838259,-0.1041434831456555,-0.2760137531152565,40.520386141321936,37.61061385867807,0.0151488481374235
AAPL,Technology,2019-05-09,40.2,40.4,39.91,39.98,64537953,-0.0009995002498752,39.123000000000005,39.5546,,39.22220370443379,39.24719078049171,57.38724727838253,-0.0249870760579185,-0.2258084177037889,40.62870983435165,37.61729016564836,0.0147236154692477
AAPL,Technology,2019-05-10,39.77,40.18,39.53,39.83,59254707,-0.0037518759379689,39.143,39.5602,,39.315710826828585,39.290361833788616,58.66454689984096,0.0253489930399695,-0.1755769355550372,40.676253849961306,37.609746150038696,0.0143927149503754
AAPL,Technology,2019-05-13,40.53,40.69,40.39,40.67,32311513,0.0210896309314587,39.194,39.583400000000005,,39.5240630073165,39.39255725350797,60.12269938650304,0.1315057538085255,-0.1141603976823246,40.86034045930473,37.52765954069528,0.0150765391217754
AAPL,Technology,2019-05-14,39.27,39.47,38.61,39.01,50233309,-0.0408163265306122,39.126000000000005,39.571200000000005,,39.44497639080627,39.36421967917405,46.74999999999999,0.0807567116322189,-0.0751769758194159,40.69863975196922,37.55336024803079,0.0172348325212051
AAPL,Technology,2019-05-15,38.94,39.29,38.33,38.95,3396591,-0.001538067162266,39.066,39.5564,,39.36882617683607,39.33353673997597,54.20289855072467,0.0352894368601042,-0.0530836932835119,40.563934015833,37.56806598416699,0.0172106611045512
AAPL,Technology,2019-05-16,38.81,39.38,38.12,39.01,44085480,0.0015404364569959,39.063,39.5496,,39.31362214963052,39.3095710555333,61.88925081433224,0.004051094097214,-0.0416567358073667,40.56114060193228,37.564859398067725,0.016131769443244
AAPL,Technology,2019-05-17,38.04,38.41,37.67,38.01,84124002,-0.0256344527044347,39.012,39.513200000000005,,39.113064895841205,39.21330653290121,48.45679012345677,-0.1002416370600016,-0.0533737160578937,40.58256610645237,37.44143389354763,0.017125857847623
AAPL,Technology,2019-05-20,37.57,38.56,37.31,38.28,4491846,0.0071033938437254,38.989,39.468,,38.98490106571179,39.14417271564927,46.2157809983897,-0.1592716499374802,-0.074553302833811,40.58952491389548,37.38847508610453,0.0171551204281595
AAPL,Technology,2019-05-21,37.65,37.89,37.51,37.85,18282993,-0.0112330198537095,38.914,39.4084,,38.81030090175613,39.04830807004562,46.2157809983897,-0.2380071682894922,-0.1072440759249472,40.582436393753184,37.24556360624682,0.0168724678800122
AAPL,Technology,2019-05-22,38.36,38.68,38.27,38.51,52418131,0.0174372523117567,38.863,39.3738,,38.764100763024416,39.00843339819039,51.16959064327482,-0.2443326351659749,-0.1346617877731528,40.51442490308413,37.211575096915865,0.0173663495070442
AAPL,Technology,2019-05-23,37.96,38.77,37.81,38.45,12379762,-0.0015580368735391,38.867,39.326,,38.715777568712966,38.9670679612874,48.01223241590216,-0.2512903925744325,-0.1579875087334087,40.51377803444696,37.22022196555305,0.016054954404847
AAPL,Technology,2019-05-24,39.05,39.27,38.9,38.98,76734396,0.013784135240572,38.9385,39.2958,,38.75642717352636,38.96802589008092,49.17787742899846,-0.2115987165545689,-0.1687097502976408,40.464240889914805,37.41275911008519,0.0154799542939851
AAPL,Technology,2019-05-27,40.04,40.51,39.78,39.93,75061779,0.0243714725500256,39.0245,39.2702,,38.936976839137685,39.03928323155641,51.008645533141205,-0.1023063924187255,-0.1554290787218577,40.57110204795447,37.47789795204554,0.0159087736494365
AAPL,Technology,2019-05-28,40.03,40.32,39.9,40.26,32351597,0.0082644628099173,39.1,39.267,,39.14051886388573,39.12970669588556,51.70454545454542,0.0108121680001715,-0.1221808293774518,40.735076048448704,37.4649239515513,0.0157326943623134
AAPL,Technology,2019-05-29,39.58,39.94,39.57,39.63,50564006,-0.0156482861400892,39.1655,39.2362,,39.215823654057154,39.1667654591533,47.706422018348654,0.0490581949038571,-0.08793302452119,40.773748147912265,37.55725185208773,0.0159638184099787
AAPL,Technology,2019-05-30,38.8,39.44,38.53,38.55,42034494,-0.0272520817562453,39.1755,39.1834,,39.11338924574066,39.12107912884564,42.52336448598129,-0.0076898831049803,-0.0718843962379481,40.76477292214168,37.586227077858325,0.0172382035107462
AAPL,Technology,2019-05-31,40.29,40.88,39.53,39.89,58636927,0.0347600518806745,39.2345,39.1758,,39.23286782331902,39.17803623041264,45.69536423841058,0.0548315929063818,-0.0465411984090821,40.838553746310495,37.63044625368951,0.0187973723111156
AAPL,Technology,2019-06-03,39.56,40.13,39.48,39.84,57214323,-0.0012534469791927,39.272000000000006,39.1712,,39.32627277357764,39.2270705837154,55.57046979865777,0.0992021898622326,-0.0173925207548191,40.896763626533215,37.6472363734668,0.0187076699118264
AAPL,Technology,2019-06-04,39.5,39.53,39.26,39.36,15586936,-0.0120481927710844,39.2505,39.1554,,39.33146157764261,39.23691720714389,52.60482846251587,0.0945443704987241,0.0049948574958894,40.85768747473575,37.64331252526426,0.0184905948827905
AAPL,Technology,2019-06-05,39.9,40.03,39.01,39.51,62222636,0.0038109756097559,39.225,39.1378,,39.35892902723606,39.25714556217027,53.14070351758795,0.101783465065786,0.0243525790098687,40.796569781762,37.653430218238,0.0184612823175432
AAPL,Technology,2019-06-06,39.4,39.57,39.34,39.4,70973879,-0.0027841052897999,39.196,39.132,,39.36524763843051,39.26772737237988,59.83026874115985,0.0975202660506298,0.0389861164180209,40.72986199887051,37.662138001129485,0.0184682441843462
AAPL,Technology,2019-06-07,39.79,40.2,39.65,40.08,35549511,0.017258883248731,39.2085,39.1556,,39.47520954021043,39.32789571516656,62.03208556149732,0.1473138250438737,0.0606516581431915,40.76797730784526,37.649022692154745,0.0188707859522302
AAPL,Technology,2019-06-10,39.86,40.34,39.77,40.15,27896477,0.0017465069860278,39.182500000000005,39.1768,,39.57902345710113,39.38879232885792,66.15168539325842,0.1902311282432052,0.0865675521631942,40.65425334031792,37.710746659682094,0.0182443499302683
AAPL,Technology,2019-06-11,40.08,40.28,40.06,40.19,66090057,0.0009962640099625,39.2415,39.205,,39.67301984831634,39.44814104523882,62.92307692307694,0.224878803077523,0.11422980234606,40.77734915651864,37.70565084348135,0.0155806645966812
AAPL,Technology,2019-06-12,39.31,39.79,39.26,39.69,29390818,-0.0124409056979347,39.2785,39.219,,39.6756321793446,39.46605652336928,58.93371757925068,0.2095756559753212,0.1332989730719123,40.820423269304,37.736576730696,0.0158842464209245
AAPL,Technology,2019-06-13,40.85,40.86,40.08,40.09,34050062,0.0100781053162006,39.3325,39.229,,39.73938107483004,39.51227455867525,58.149779735682856,0.2271065161547909,0.152060481688488,40.91006474552262,37.754935254477374,0.0160120169125853
